code,nombre,marca,categoria,kcal_100g,proteinas_100g,grasas_100g,carbohidratos_100g,alergenos,popularidad
8480000840356,Madeleine integral,Hacendado,snacks_dulces,398.0,6.1,22.0,47.0,,19900000005
2350994004194,Madurado en cava,Hacendado,yogures,410.0,25.0,34.0,1.0,,0
8480000845368,Magdalena,Hacendado,snacks_dulces,454.0,4.7,25.0,51.0,,19900000001
236849010000100658002500,Magdalena 100% integral sin azucar añadido,,snacks_dulces,365.0,5.6,22.0,44.0,en:eggs|en:gluten,21900000004
8480000846846,Magdalena azúcar,Hacendado,snacks_dulces,394.0,5.4,22.0,43.0,en:eggs|en:gluten|en:mustard,24950000016
8410087094021,Magdalena redonda,Hacendado,snacks_dulces,455.0,5.0,24.0,53.0,,2
8410087091938,Magdalenas,Hacendado,snacks_dulces,455.0,5.0,24.0,54.0,,20900000001
8480000827432,Magdalenas,Hacendado,snacks_dulces,425.0,6.4,22.7,48.2,en:eggs|en:gluten,16
8480000608468,Magdalenas,Hacendado,snacks_dulces,436.0,5.4,23.0,54.0,en:eggs|en:gluten,24950000015
8480000608451,Magdalenas,Hacendado,snacks_dulces,415.0,5.0,21.0,51.0,en:eggs|en:gluten,23900000007
232847320000100195001954,Magdalenas 8 Ud,"El Horno de Mercadona, O Forno de Mercadona",snacks_dulces,420.0,6.8,23.0,46.0,,0
8480000827326,Magdalenas Integrales 0%,Hacendado,snacks_dulces,439.0,5.8,23.8,48.8,en:eggs|en:gluten|en:mustard,24950000056
232846840000100155001554,Magdalenas con azúcar,Mercadona,snacks_dulces,391.6,5.4,22.0,43.0,,20950000002
236845510000100461001751,Magdalenas con pepitas de chocolate,Siro,snacks_dulces,414.0,6.4,22.0,46.0,,3
8480000824035,Magdalenas cuadradas,Hacendado,snacks_dulces,430.0,4.7,25.0,46.0,en:eggs|en:gluten,20950000002
236845440000100408001554,Magdalenas de azúcar,Hacendado,snacks_dulces,394.0,5.4,22.0,43.0,en:eggs|en:gluten,1
8480000841742,Magdalenas de yogur,Hacendado,snacks_dulces,454.0,4.7,25.0,51.0,,1
236849030000100383001159,Magdalenas de yogur,mercadona,snacks_dulces,395.0,5.2,21.0,46.0,en:eggs|en:gluten|en:milk,20950000001
8480000825735,Magdalenas rellenas,Hacendado,snacks_dulces,415.0,4.6,24.0,45.0,en:eggs|en:gluten|en:milk|en:nuts,21950000008
